,animal,session,cluster ID,learning phase,FR modulation
197,BS_40,BS_40_2_AC.pickle,138,pre late,0.8516886930983848
198,BS_40,BS_40_2_AC.pickle,142,pre late,1.7886178861788615
199,BS_40,BS_40_2_AC.pickle,153,pre late,7.579365079365079
200,BS_40,BS_40_2_AC.pickle,154,pre late,6.51360544217687
201,BS_40,BS_40_2_AC.pickle,156,pre late,0.671462829736211
202,BS_40,BS_40_2_AC.pickle,162,pre late,2.959183673469385
203,BS_40,BS_40_2_AC.pickle,163,pre late,1.2074829931972804
204,BS_40,BS_40_2_AC.pickle,164,pre late,4.221105527638188
205,BS_40,BS_40_2_AC.pickle,165,pre late,1.9727891156462543
206,BS_40,BS_40_2_AC.pickle,166,pre late,1.7176870748299329
207,BS_40,BS_40_2_AC.pickle,178,pre late,0.9589041095890413
208,BS_40,BS_40_2_AC.pickle,184,pre late,0.7387387387387389
209,BS_40,BS_40_2_AC.pickle,188,pre late,2.0238095238095264
210,BS_40,BS_40_2_AC.pickle,189,pre late,9.727891156462585
211,BS_40,BS_40_2_AC.pickle,190,pre late,3.267605633802817
212,BS_40,BS_40_2_AC.pickle,194,pre late,11.326530612244886
213,BS_40,BS_40_2_AC.pickle,195,pre late,10.850340136054427
214,BS_40,BS_40_2_AC.pickle,201,pre late,3.0442176870748288
215,BS_40,BS_40_2_AC.pickle,204,pre late,2.568027210884353
216,BS_40,BS_40_2_AC.pickle,206,pre late,8.588435374149663
217,BS_40,BS_40_2_AC.pickle,210,pre late,12.862453531598513
218,BS_40,BS_40_2_AC.pickle,211,pre late,2.482566248256626
219,BS_40,BS_40_2_AC.pickle,212,pre late,8.418367346938783
220,BS_40,BS_40_2_AC.pickle,213,pre late,1.1224489795918366
221,BS_40,BS_40_2_AC.pickle,222,pre late,1.5257048092868986
222,BS_40,BS_40_2_AC.pickle,225,pre late,28.21428571428572
223,BS_40,BS_40_2_AC.pickle,230,pre late,7.908163265306132
224,BS_40,BS_40_2_AC.pickle,231,pre late,2.857142857142857
225,BS_40,BS_40_18_AC.pickle,2,post early,0.8088235294117665
226,BS_40,BS_40_18_AC.pickle,4,post early,0.7843137254901957
227,BS_40,BS_40_18_AC.pickle,19,post early,2.7799227799227797
228,BS_40,BS_40_18_AC.pickle,36,post early,1.4338235294117652
229,BS_40,BS_40_18_AC.pickle,41,post early,0.6372549019607854
230,BS_40,BS_40_18_AC.pickle,49,post early,1.4666666666666668
231,BS_41,BS_41_9_AC.pickle,3,post late,9.467162329615856
232,BS_41,BS_41_9_AC.pickle,23,post late,1.3821138211382107
233,BS_41,BS_41_9_AC.pickle,24,post late,2.9457364341085293
234,BS_41,BS_41_9_AC.pickle,37,post late,20.890493381468115
235,BS_41,BS_41_9_AC.pickle,70,post late,1.3166666666666673
236,BS_41,BS_41_9_AC.pickle,75,post late,0.6666666666666643
237,BS_41,BS_41_9_AC.pickle,78,post late,0.6333333333333333
238,BS_41,BS_41_9_AC.pickle,80,post late,25.0333333333333
239,BS_41,BS_41_9_AC.pickle,101,post late,1.4555555555555566
240,BS_41,BS_41_9_AC.pickle,102,post late,0.9186840471756689
241,BS_41,BS_41_9_AC.pickle,103,post late,0.3941730934018849
242,BS_41,BS_41_9_AC.pickle,109,post late,3.5777777777777753
243,BS_41,BS_41_9_AC.pickle,125,post late,0.49319727891156456
244,BS_70,BS_70_7_AC.pickle,15,post late,1.1751412429378538
245,BS_70,BS_70_7_AC.pickle,22,post late,11.711711711711708
246,BS_70,BS_70_7_AC.pickle,45,post late,7.631578947368415
247,BS_70,BS_70_7_AC.pickle,49,post late,4.952380952380951
248,BS_70,BS_70_7_AC.pickle,51,post late,1.1825192802056552
249,BS_70,BS_70_7_AC.pickle,62,post late,8.324125230202576
250,BS_70,BS_70_7_AC.pickle,63,post late,7.969151670951159
251,BS_70,BS_70_7_AC.pickle,72,post late,2.4967824967824974
252,BS_49,BS_49_9_AC.pickle,6,pre late,6.548323471400395
253,BS_49,BS_49_9_AC.pickle,11,pre late,5.83333333333333
254,BS_49,BS_49_9_AC.pickle,15,pre late,6.078431372549015
255,BS_49,BS_49_9_AC.pickle,18,pre late,17.622549019607856
256,BS_49,BS_49_9_AC.pickle,25,pre late,1.2051282051282055
257,BS_49,BS_49_9_AC.pickle,26,pre late,30.392156862745114
